date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
1/1/2015,3:25:32,111801,3.1.2,x86_64,linux-gnu,NLP,0.1-5,IN,566
1/1/2015,3:26:24,14621,NA,NA,NA,iRefR,1.13,FR,3
1/1/2015,3:26:15,1272960,3.1.2,i386,mingw32,RJSONIO,1.3-0,CN,623
1/1/2015,3:25:57,160940,3.1.2,i386,mingw32,rjson,0.2.15,CN,623
1/1/2015,3:25:35,505730,3.1.2,i386,mingw32,tm,0.6,IN,566
1/1/2015,3:26:18,1655876,3.1.2,i386,mingw32,boilerpipeR,1.2.2,IN,566
1/1/2015,3:26:19,879125,3.0.2,x86_64,darwin10.8.0,RCurl,1.95-4.5,IN,566
1/1/2015,3:26:24,1148895,3.1.2,x86_64,mingw32,RJSONIO,1.3-0,IN,566
1/1/2015,3:26:12,9248,3.1.2,x86_64,mingw32,bitops,1.0-6,IN,566
1/1/2015,3:26:22,1582735,3.1.2,x86_64,mingw32,XML,3.98-1.1,IN,566
1/1/2015,3:27:08,1699432,3.1.2,x86_64,mingw32,bnlearn,3.6,CN,625
1/1/2015,3:26:11,568032,3.1.2,x86_64,mingw32,rJava,0.9-6,IN,566
1/1/2015,3:26:38,2113956,NA,NA,NA,superdiag,1.1,CN,554
1/1/2015,3:26:40,513,NA,NA,NA,superpc,1.09,CN,554
1/1/2015,3:26:40,512,NA,NA,NA,support.BWS,0.1-2,CN,554
1/1/2015,3:26:42,44668,NA,NA,NA,support.BWS,0.1-2,CN,554
1/1/2015,3:26:44,513,NA,NA,NA,support.CEs,0.3-2,CN,554
1/1/2015,3:26:45,92303,NA,NA,NA,support.CEs,0.3-2,CN,554
1/1/2015,3:26:49,514,NA,NA,NA,surface,0.4-1,CN,554
1/1/2015,3:26:56,219650,NA,NA,NA,surface,0.4-1,CN,554
1/1/2015,3:27:00,512,NA,NA,NA,surv2sampleComp,1.0-4,CN,554
1/1/2015,3:27:00,31804,NA,NA,NA,surv2sampleComp,1.0-4,CN,554
1/1/2015,3:27:02,514,NA,NA,NA,survAUC,1.0-5,CN,554
1/1/2015,3:27:04,112663,NA,NA,NA,survAUC,1.0-5,CN,554
1/1/2015,3:27:06,514,NA,NA,NA,survAccuracyMeasures,1.2,CN,554
1/1/2015,3:26:27,388355,3.1.2,x86_64,mingw32,httr,0.6.0,BT,579
1/1/2015,3:26:28,36167,3.1.2,x86_64,mingw32,manipulate,1.0.1,BT,579
1/1/2015,3:26:36,271777,3.1.2,x86_64,mingw32,MODISTools,0.94.5,BT,579
1/1/2015,3:27:32,1413474,3.1.2,x86_64,mingw32,portfolio,0.4-6,TW,626
1/1/2015,3:26:30,264620,3.1.2,x86_64,mingw32,tm.plugin.webmining,1.2.2,IN,566
1/1/2015,3:26:35,12949,NA,NA,NA,logitnorm,0.8.26,FR,3
1/1/2015,3:27:32,688222,NA,NA,NA,survAccuracyMeasures,1.2,CN,554
1/1/2015,3:27:35,512,NA,NA,NA,survC1,1.0-2,CN,554
1/1/2015,3:27:35,512,NA,NA,NA,survIDINRI,1.1-1,CN,554
1/1/2015,3:27:35,514,NA,NA,NA,survMisc,0.4.2,CN,554
1/1/2015,3:27:50,71759,3.1.1,x86_64,linux-gnu,JavaGD,0.6-1,JP,627
1/1/2015,3:27:26,33445,NA,NA,NA,bayesm,2.0-1,FR,32
1/1/2015,3:28:13,97157,NA,NA,NA,cyclones,1.1-3,FR,38
1/1/2015,3:27:44,9425,NA,NA,NA,XML2R,0.0.6,FR,3
1/1/2015,3:28:29,205178,NA,NA,NA,survMisc,0.4.2,CN,554
1/1/2015,3:28:33,513,NA,NA,NA,survPresmooth,1.1-8,CN,554
1/1/2015,3:28:33,514,NA,NA,NA,survSNP,0.21-7,CN,554
1/1/2015,3:48:27,6925,3.1.2,x86_64,mingw32,base64enc,0.1-2,US,79
1/1/2015,3:48:57,36164,3.1.1,x86_64,mingw32,manipulate,1.0.1,SA,628
1/1/2015,3:46:33,1636597,3.0.3,x86_64,mingw32,quantreg,5.05,US,73
1/1/2015,3:48:18,14621,NA,NA,NA,exactLoglinTest,1.3.6,FR,8
1/1/2015,3:48:21,30625,3.1.1,x86_64,linux-gnu,DBI,0.3.1,US,79
1/1/2015,3:48:27,7885,3.1.2,x86_64,linux-gnu,sendmailR,1.2-1,US,79
1/1/2015,3:48:26,2070356,3.1.1,x86_64,linux-gnu,maps,2.3-9,US,629
1/1/2015,3:49:01,14621,NA,NA,NA,RcppGSL,0.2.1,FR,38
1/1/2015,3:46:49,7885,3.1.2,i386,mingw32,sendmailR,1.2-1,US,73
1/1/2015,3:48:09,99425,3.1.2,i386,mingw32,rjson,0.2.15,US,79
1/1/2015,3:48:47,2516525,NA,NA,NA,taxize,0.5.2,CN,607
1/1/2015,3:48:49,514,NA,NA,NA,tbart,0.9.1,CN,607
1/1/2015,3:48:53,453165,NA,NA,NA,tbart,0.9.1,CN,607
1/1/2015,3:48:55,513,NA,NA,NA,tbdiag,0.1,CN,607
1/1/2015,3:48:56,75159,NA,NA,NA,tbdiag,0.1,CN,607
1/1/2015,3:48:57,516,NA,NA,NA,tcR,1,CN,607
1/1/2015,3:49:05,2223719,NA,NA,NA,tcR,1,CN,607
1/1/2015,3:49:05,516,NA,NA,NA,tcltk2,1.2-11,CN,607
1/1/2015,3:49:06,516,NA,NA,NA,tclust,1.2-3,CN,607
1/1/2015,3:49:10,1343793,NA,NA,NA,tclust,1.2-3,CN,607
1/1/2015,3:49:10,514,NA,NA,NA,tdm,3.0.3,CN,607
1/1/2015,3:49:13,566283,NA,NA,NA,tdm,3.0.3,CN,607
1/1/2015,3:49:14,514,NA,NA,NA,tdthap,1.1-7,CN,607
1/1/2015,3:49:14,512,NA,NA,NA,teigen,2.0.7,CN,607
1/1/2015,3:49:14,512,NA,NA,NA,tempdisagg,0.24.0,CN,607
1/1/2015,3:49:15,514,NA,NA,NA,tensorA,0.36,CN,607
1/1/2015,3:49:15,512,NA,NA,NA,tensor,1.5,CN,607
1/1/2015,3:49:15,514,NA,NA,NA,tergm,3.2.4,CN,607
1/1/2015,3:49:18,838671,NA,NA,NA,tergm,3.2.4,CN,607
1/1/2015,3:49:19,514,NA,NA,NA,termstrc,1.3.7,CN,607
1/1/2015,3:47:58,33445,NA,NA,NA,gap,1.0-3,FR,8
1/1/2015,3:47:59,23256,3.1.1,i386,mingw32,snow,0.3-13,US,79
1/1/2015,3:46:55,360259,3.1.1,i386,mingw32,foreach,1.4.2,US,73
1/1/2015,3:48:33,360259,3.1.1,i386,mingw32,foreach,1.4.2,US,79
1/1/2015,3:47:59,7652,3.1.1,i386,mingw32,doSNOW,1.0.12,US,79
1/1/2015,3:46:49,6925,3.1.1,i386,mingw32,base64enc,0.1-2,US,73
1/1/2015,3:46:45,14398,3.1.1,i386,mingw32,RJDBC,0.2-5,US,73
1/1/2015,3:46:51,30625,3.1.1,i386,mingw32,DBI,0.3.1,US,73
1/1/2015,3:48:58,14621,NA,NA,NA,WMTregions,2.3.9,FR,58
1/1/2015,3:46:43,2347297,3.1.2,i386,mingw32,VIF,1,US,73
1/1/2015,3:48:24,30625,3.1.2,i386,mingw32,DBI,0.3.1,US,79
1/1/2015,3:48:24,165882,3.1.2,i386,mingw32,RMySQL,0.9-3,US,79
1/1/2015,3:48:19,230011,NA,NA,NA,DataFrameConstr,1.1-0,FR,29
1/1/2015,3:48:18,2347297,3.1.2,x86_64,linux-gnu,VIF,1,US,79
1/1/2015,3:47:20,879106,3.1.2,x86_64,linux-gnu,zoo,1.7-11,HK,630
1/1/2015,3:47:21,662595,3.1.2,x86_64,linux-gnu,xts,0.9-7,HK,630
1/1/2015,3:47:36,804219,3.1.1,x86_64,linux-gnu,timeDate,3011.99,HK,630
1/1/2015,3:47:49,384166,3.1.2,x86_64,linux-gnu,colorspace,1.2-4,HK,630
1/1/2015,3:47:51,3029837,3.1.1,x86_64,linux-gnu,Rcpp,0.11.3,HK,630
1/1/2015,3:47:52,75610,3.1.2,x86_64,linux-gnu,stringr,0.6.2,HK,630
1/1/2015,3:47:52,27200,3.1.2,x86_64,linux-gnu,RColorBrewer,1.1-2,HK,630
1/1/2015,3:47:53,148214,3.1.2,x86_64,linux-gnu,dichromat,2.0-0,HK,630
1/1/2015,3:47:53,126157,3.1.2,x86_64,linux-gnu,munsell,0.4.2,HK,630
1/1/2015,3:47:54,41396,3.0.2,x86_64,linux-gnu,labeling,0.3,HK,630
1/1/2015,3:47:55,1150916,3.1.2,x86_64,linux-gnu,plyr,1.8.1,HK,630
1/1/2015,3:47:56,150230,3.1.2,x86_64,linux-gnu,digest,0.6.7,HK,630
1/1/2015,3:47:56,64521,3.0.2,x86_64,linux-gnu,gtable,0.1.2,HK,630
1/1/2015,3:47:57,499334,3.1.2,x86_64,mingw32,reshape2,1.4.1,HK,630
1/1/2015,3:47:57,152316,3.1.2,x86_64,linux-gnu,scales,0.2.4,HK,630
1/1/2015,3:47:58,459039,3.0.2,x86_64,linux-gnu,proto,0.3-10,HK,630
1/1/2015,3:48:01,2674723,3.1.2,x86_64,linux-gnu,ggplot2,1.0.0,HK,630
1/1/2015,3:48:25,499336,3.1.2,x86_64,linux-gnu,reshape2,1.4.1,HK,630
1/1/2015,3:48:48,498944,3.0.2,x86_64,linux-gnu,sandwich,2.3-2,HK,630
1/1/2015,3:48:53,1016489,3.1.2,x86_64,linux-gnu,gmm,1.5-0,HK,630
1/1/2015,3:49:05,35507,3.1.2,x86_64,linux-gnu,mime,0.2,HK,630
1/1/2015,3:49:05,39247,3.1.1,x86_64,linux-gnu,evaluate,0.5.5,HK,630
1/1/2015,3:49:06,51070,3.1.1,x86_64,linux-gnu,formatR,1,HK,630
1/1/2015,3:49:06,33570,3.1.2,x86_64,linux-gnu,highr,0.4,HK,630
1/1/2015,3:49:07,164905,3.1.2,x86_64,linux-gnu,markdown,0.7.4,HK,630
1/1/2015,3:49:08,769483,3.0.2,x86_64,linux-gnu,knitr,1.8,HK,630
1/1/2015,3:49:24,630300,3.1.1,x86_64,linux-gnu,texreg,1.34,HK,630
1/1/2015,3:49:37,383004,3.0.2,x86_64,linux-gnu,xtable,1.7-4,HK,630
1/1/2015,3:49:47,280983,3.1.1,x86_64,linux-gnu,lmtest,0.9-33,HK,630
1/1/2015,3:47:59,360259,3.1.2,x86_64,linux-gnu,foreach,1.4.2,US,79
1/1/2015,3:48:05,30625,3.1.2,x86_64,linux-gnu,DBI,0.3.1,US,79
1/1/2015,3:48:33,289973,3.0.2,x86_64,linux-gnu,iterators,1.0.7,US,79
1/1/2015,3:49:21,708116,NA,NA,NA,termstrc,1.3.7,CN,607
1/1/2015,3:49:22,514,NA,NA,NA,ternvis,1.1,CN,607
1/1/2015,3:49:24,724907,NA,NA,NA,ternvis,1.1,CN,607
1/1/2015,3:49:25,514,NA,NA,NA,tester,0.1.7,CN,607
1/1/2015,3:49:25,185333,NA,NA,NA,tester,0.1.7,CN,607
1/1/2015,3:49:26,512,NA,NA,NA,testit,0.4,CN,607
1/1/2015,3:49:26,514,NA,NA,NA,testthat,0.9.1,CN,607
1/1/2015,3:49:28,250729,NA,NA,NA,testthat,0.9.1,CN,607
1/1/2015,3:49:28,512,NA,NA,NA,testthatsomemore,0.1,CN,607
1/1/2015,3:49:29,29238,NA,NA,NA,testthatsomemore,0.1,CN,607
1/1/2015,3:49:29,516,NA,NA,NA,texmex,2.1,CN,607
1/1/2015,3:49:36,2438515,NA,NA,NA,texmex,2.1,CN,607
1/1/2015,3:49:36,514,NA,NA,NA,texreg,1.34,CN,607
1/1/2015,3:49:39,630300,NA,NA,NA,texreg,1.34,CN,607
1/1/2015,3:49:40,514,NA,NA,NA,textcat,1.0-2,CN,607
1/1/2015,3:49:40,514,NA,NA,NA,textir,2.0-2,CN,607
1/1/2015,3:49:41,239910,NA,NA,NA,textir,2.0-2,CN,607
1/1/2015,3:49:42,512,NA,NA,NA,textometry,0.1.3,CN,607
1/1/2015,3:49:42,513,NA,NA,NA,tfer,1.1,CN,607
1/1/2015,3:49:42,514,NA,NA,NA,tfplot,2014.2-2,CN,607
1/1/2015,3:49:44,203789,NA,NA,NA,tfplot,2014.2-2,CN,607
1/1/2015,3:49:44,514,NA,NA,NA,tframePlus,2013.9-1,CN,607
1/1/2015,3:49:45,116444,NA,NA,NA,tframePlus,2013.9-1,CN,607
1/1/2015,3:49:45,514,NA,NA,NA,tframe,2012.8-1,CN,607
1/1/2015,3:49:46,516,NA,NA,NA,tgp,2.4-11,CN,607
1/1/2015,3:49:53,2823435,NA,NA,NA,tgp,2.4-11,CN,607
1/1/2015,3:49:53,512,NA,NA,NA,tgram,0.2-2,CN,607
1/1/2015,3:49:54,34899,NA,NA,NA,tgram,0.2-2,CN,607
1/1/2015,3:49:54,514,NA,NA,NA,thermocouple,1.0.0,CN,607
1/1/2015,3:49:55,514,NA,NA,NA,thgenetics,0.3-4,CN,607
1/1/2015,3:49:55,512,NA,NA,NA,threeboost,1.1,CN,607
1/1/2015,3:49:56,32677,NA,NA,NA,threeboost,1.1,CN,607
1/1/2015,3:49:56,514,NA,NA,NA,threg,1.0.2,CN,607
1/1/2015,3:49:56,512,NA,NA,NA,tibbrConnector,1.5.0-71,CN,607
1/1/2015,3:49:57,514,NA,NA,NA,tictoc,1,CN,607
1/1/2015,3:49:57,513,NA,NA,NA,tidyr,0.2.0,CN,607
1/1/2015,3:49:58,78013,NA,NA,NA,tidyr,0.2.0,CN,607
1/1/2015,3:49:58,514,NA,NA,NA,tiff,0.1-5,CN,607
1/1/2015,3:49:58,516,NA,NA,NA,tiger,0.2.3.1,CN,607
1/1/2015,3:49:59,198124,3.0.3,x86_64,mingw32,coda,0.16-1,CA,631
1/1/2015,3:50:00,520570,3.1.2,x86_64,linux-gnu,rjags,14-Mar,CA,631
1/1/2015,3:49:38,3330120,3.0.2,x86_64,linux-gnu,rattle,3.4.1,BH,596
1/1/2015,3:49:12,36164,3.1.2,x86_64,linux-gnu,manipulate,1.0.1,BT,579
1/1/2015,3:46:47,165882,3.1.2,x86_64,linux-gnu,RMySQL,0.9-3,US,73
1/1/2015,3:49:01,2344342,3.1.2,x86_64,linux-gnu,rgl,0.95.1201,SA,628
1/1/2015,3:48:15,568035,3.1.2,x86_64,linux-gnu,rJava,0.9-6,US,79
1/1/2015,3:48:30,30625,3.1.1,x86_64,linux-gnu,DBI,0.3.1,US,79
1/1/2015,3:49:43,77537,3.1.2,x86_64,linux-gnu,gmodels,2.15.4.1,HK,598
1/1/2015,3:50:41,27355,3.1.2,x86_64,linux-gnu,leaps,2.9,US,632
1/1/2015,3:50:10,3502964,NA,NA,NA,tiger,0.2.3.1,CN,607
1/1/2015,3:50:11,516,NA,NA,NA,tigerstats,0.2,CN,607
1/1/2015,3:50:18,1965660,NA,NA,NA,tigerstats,0.2,CN,607
1/1/2015,3:50:18,514,NA,NA,NA,tightClust,1,CN,607
1/1/2015,3:50:19,516,NA,NA,NA,tikzDevice,0.7.0,CN,607
1/1/2015,3:50:23,1378620,NA,NA,NA,tikzDevice,0.7.0,CN,607
1/1/2015,3:50:24,516,NA,NA,NA,tileHMM,1.0-6,CN,607
1/1/2015,3:50:33,4156069,NA,NA,NA,tileHMM,1.0-6,CN,607
1/1/2015,3:50:33,514,NA,NA,NA,timeDate,3011.99,CN,607
1/1/2015,3:50:34,514,NA,NA,NA,timeROC,0.2,CN,607
1/1/2015,3:50:35,110126,NA,NA,NA,timeROC,0.2,CN,607
1/1/2015,3:50:35,516,NA,NA,NA,timeSeries,3011.98,CN,607
1/1/2015,3:50:40,1604146,NA,NA,NA,timeSeries,3011.98,CN,607
1/1/2015,3:50:41,512,NA,NA,NA,timeit,0.2.1,CN,607
1/1/2015,3:50:42,25773,NA,NA,NA,timeit,0.2.1,CN,607
1/1/2015,3:50:42,512,NA,NA,NA,timeline,0.9,CN,607
1/1/2015,3:50:43,22323,NA,NA,NA,timeline,0.9,CN,607
1/1/2015,3:50:43,513,NA,NA,NA,timeordered,0.9.7,CN,607
1/1/2015,3:50:44,82644,NA,NA,NA,timeordered,0.9.7,CN,607
1/1/2015,3:50:45,514,NA,NA,NA,timereg,1.8.6,CN,607
1/1/2015,3:50:41,1450541,3.0.2,x86_64,linux-gnu,runjags,1.2.1-0,CA,631
1/1/2015,3:50:51,514,NA,NA,NA,timetools,1.6.5,CN,607
1/1/2015,3:50:51,516,NA,NA,NA,timma,1.0.0,CN,607
1/1/2015,3:48:12,2170106,3.1.2,x86_64,linux-gnu,Rcpp,0.11.3,US,79
1/1/2015,3:50:40,11448,3.0.2,x86_64,linux-gnu,ellipse,0.3-8,US,632
1/1/2015,3:50:41,436690,3.0.2,x86_64,linux-gnu,scatterplot3d,0.3-35,US,632
1/1/2015,3:48:51,507622,3.1.2,x86_64,linux-gnu,rpart.plot,1.5.1,CN,633
1/1/2015,3:50:44,3222272,3.1.1,x86_64,linux-gnu,FactoMineR,1.28,US,632
1/1/2015,3:51:14,121928,3.1.2,x86_64,linux-gnu,swirl,2.2.16,US,634
1/1/2015,3:51:21,1378629,3.1.2,i386,mingw32,tikzDevice,0.7.0,JP,591
1/1/2015,3:50:43,829021,3.1.2,i386,mingw32,RODBC,1.3-10,IN,635
1/1/2015,3:51:02,269724,NA,NA,NA,leaps,2.9,IN,503
1/1/2015,3:48:05,477872,3.1.2,x86_64,linux-gnu,RPostgreSQL,0.4,US,79
1/1/2015,3:51:07,6922,2.14.0,i386,mingw32,base64enc,0.1-2,US,636
1/1/2015,3:50:48,739541,NA,NA,NA,timereg,1.8.6,CN,607
1/1/2015,3:50:49,512,NA,NA,NA,timesboot,1,CN,607
1/1/2015,3:50:50,19815,NA,NA,NA,timesboot,1,CN,607
1/1/2015,3:50:50,512,NA,NA,NA,timeseriesdb,0.1,CN,607
1/1/2015,3:50:51,33316,NA,NA,NA,timeseriesdb,0.1,CN,607
1/1/2015,3:49:50,36164,2.14.0,i386,mingw32,manipulate,1.0.1,CN,637
1/1/2015,3:51:31,1587207,NA,NA,NA,timma,1.0.0,CN,607
1/1/2015,3:51:33,514,NA,NA,NA,timsac,1.3.3,CN,607
1/1/2015,3:51:33,512,NA,NA,NA,tipom,1.0.2-1,CN,607
1/1/2015,3:51:33,514,NA,NA,NA,tis,1.27,CN,607
1/1/2015,3:51:46,420872,NA,NA,NA,tis,1.27,CN,607
1/1/2015,3:51:48,512,NA,NA,NA,titan,1.0-16,CN,607
1/1/2015,3:51:49,54307,NA,NA,NA,titan,1.0-16,CN,607
1/1/2015,3:51:51,512,NA,NA,NA,tkrgl,0.7,CN,607
1/1/2015,3:51:52,20388,NA,NA,NA,tkrgl,0.7,CN,607
1/1/2015,3:51:53,512,NA,NA,NA,tkrplot,0.0-23,CN,607
1/1/2015,3:51:54,513,NA,NA,NA,tlemix,0.1.3,CN,607
1/1/2015,3:51:56,95583,NA,NA,NA,tlemix,0.1.3,CN,607
1/1/2015,3:51:58,514,NA,NA,NA,tlm,0.1.3,CN,607
1/1/2015,3:51:23,819753,3.1.2,x86_64,mingw32,zoo,1.7-11,RU,638
1/1/2015,3:51:36,36535,3.1.2,x86_64,mingw32,bitops,1.0-6,HK,630
1/1/2015,3:51:56,29565,NA,NA,NA,TAHMMAnnot,1,FR,39
1/1/2015,3:52:10,14621,NA,NA,NA,ccgarch,0.1.4-1,FR,8
1/1/2015,3:50:17,879106,3.1.2,x86_64,mingw32,zoo,1.7-11,HK,630
1/1/2015,3:50:30,96233,3.1.2,x86_64,linux-gnu,gridExtra,0.9.1,HK,630
1/1/2015,3:50:46,1604152,2.14.0,i386,mingw32,timeSeries,3011.98,HK,630
1/1/2015,3:50:54,64524,2.14.0,i386,mingw32,gtable,0.1.2,HK,630
1/1/2015,3:51:03,282967,2.14.0,i386,mingw32,TTR,0.22-0,HK,630
1/1/2015,3:51:13,456487,2.14.0,i386,mingw32,quantmod,0.4-3,HK,630
1/1/2015,3:51:37,6924,2.14.0,i386,mingw32,base64enc,0.1-2,US,639
1/1/2015,3:51:12,14621,NA,NA,NA,FinTS,0.3-3,FR,22
1/1/2015,3:52:25,667479,NA,NA,NA,tlm,0.1.3,CN,607
1/1/2015,3:52:30,512,NA,NA,NA,tlmec,0.0-2,CN,607
1/1/2015,3:52:30,513,NA,NA,NA,tlnise,2,CN,607
1/1/2015,3:52:31,70828,NA,NA,NA,tlnise,2,CN,607
1/1/2015,3:52:37,512,NA,NA,NA,tm.plugin.alceste,1.1,CN,607
1/1/2015,3:52:37,512,NA,NA,NA,tm.plugin.dc,0.2-7,CN,607
1/1/2015,3:52:38,512,NA,NA,NA,tm.plugin.europresse,1.1,CN,607
1/1/2015,3:52:39,512,NA,NA,NA,tm.plugin.factiva,1.5,CN,607
1/1/2015,3:52:39,512,NA,NA,NA,tm.plugin.lexisnexis,1.1,CN,607
1/1/2015,3:52:39,512,NA,NA,NA,tm.plugin.mail,0.1,CN,607
1/1/2015,3:52:40,514,NA,NA,NA,tm.plugin.webmining,1.2.2,CN,607
1/1/2015,3:52:48,311418,NA,NA,NA,tm.plugin.webmining,1.2.2,CN,607
1/1/2015,3:51:55,506901,3.1.2,x86_64,linux-gnu,permute,0.8-3,AU,640
1/1/2015,3:52:02,2838761,3.1.2,x86_64,linux-gnu,vegan,2.2-0,AU,640
1/1/2015,3:52:11,2344342,3.1.2,x86_64,linux-gnu,rgl,0.95.1201,AU,640
1/1/2015,3:52:13,290254,3.1.2,x86_64,darwin13.4.0,scatterplot3d,0.3-35,AU,640
1/1/2015,3:52:14,37870,3.1.2,x86_64,linux-gnu,vegan3d,0.65-0,AU,640
1/1/2015,3:52:23,212761,3.1.2,x86_64,linux-gnu,lars,1.2,CN,419
1/1/2015,3:51:35,86281,2.15.3,i386,mingw32,htmltools,0.2.6,HK,630
1/1/2015,3:52:50,514,NA,NA,NA,tm,0.6,CN,607
1/1/2015,3:52:51,516,NA,NA,NA,tmap,0.6,CN,607
1/1/2015,3:52:22,369677,2.15.3,i386,mingw32,preseqR,1.0.1,CN,575
1/1/2015,3:52:47,14616,NA,NA,NA,igraph,0.7.1,CN,4
1/1/2015,3:51:35,230168,3.1.2,x86_64,linux-gnu,caTools,1.17.1,HK,630
1/1/2015,3:52:03,86283,3.1.2,x86_64,darwin13.4.0,htmltools,0.2.6,HK,630
1/1/2015,3:53:16,3330120,3.1.2,x86_64,darwin13.4.0,rattle,3.4.1,BH,596
1/1/2015,3:51:35,180595,3.1.2,x86_64,darwin13.4.0,yaml,2.1.13,HK,630
1/1/2015,3:53:31,14621,NA,NA,NA,AMORE,0.2-13,FR,29
1/1/2015,3:52:29,14621,NA,NA,NA,RcmdrPlugin.DoE,0.5-4,FR,3
1/1/2015,3:53:50,3029833,3.1.2,i386,mingw32,Rcpp,0.11.3,CN,641
1/1/2015,3:53:52,870337,3.1.2,x86_64,linux-gnu,httpuv,1.3.2,CN,641
1/1/2015,3:53:53,35507,3.1.2,x86_64,linux-gnu,mime,0.2,CN,641
1/1/2015,3:53:59,1236588,3.1.2,x86_64,linux-gnu,RJSONIO,1.3-0,CN,641
1/1/2015,3:54:01,383004,3.1.2,x86_64,darwin13.4.0,xtable,1.7-4,CN,641
1/1/2015,3:54:02,150230,3.1.1,x86_64,mingw32,digest,0.6.7,CN,641
1/1/2015,3:53:56,879097,3.1.2,x86_64,darwin13.4.0,zoo,1.7-11,US,642
1/1/2015,3:53:07,14621,NA,NA,NA,spatstat,1.23-4,FR,22
1/1/2015,3:53:20,14621,NA,NA,NA,VR,6.2-10,FR,38
1/1/2015,3:53:48,1435946,NA,NA,NA,tmap,0.6,CN,607
1/1/2015,3:53:53,514,NA,NA,NA,tmle.npvi,0.8.1,CN,607
1/1/2015,3:54:08,391559,NA,NA,NA,tmle.npvi,0.8.1,CN,607
1/1/2015,3:54:03,86286,3.1.2,x86_64,darwin13.4.0,htmltools,0.2.6,CN,641
1/1/2015,3:54:03,123775,2.15.3,i386,mingw32,R6,2.0.1,CN,641
1/1/2015,3:54:09,1329246,3.1.2,x86_64,darwin13.4.0,shiny,0.10.2.2,CN,641
1/1/2015,3:54:31,429403,3.1.2,x86_64,darwin13.4.0,brnn,0.4,NZ,643
1/1/2015,3:54:12,513,NA,NA,NA,tmle,1.2.0-4,CN,607
1/1/2015,3:54:14,93103,NA,NA,NA,tmle,1.2.0-4,CN,607
1/1/2015,3:54:16,514,NA,NA,NA,tmvtnorm,1.4-9,CN,607
1/1/2015,3:54:57,792874,NA,NA,NA,tmvtnorm,1.4-9,CN,607
1/1/2015,3:55:01,514,NA,NA,NA,tnet,3.0.11,CN,607
1/1/2015,3:55:27,36979,3.1.2,i386,mingw32,evaluate,0.5.5,NZ,644
1/1/2015,3:54:32,11495,NA,NA,NA,startupmsg,0.7.2,FR,16
1/1/2015,3:55:15,7652,3.1.2,i386,mingw32,doSNOW,1.0.12,US,221
1/1/2015,3:54:40,14621,NA,NA,NA,fGarch,290.77,FR,38
1/1/2015,3:55:24,368295,3.1.2,i386,mingw32,httr,0.6.0,NZ,644
1/1/2015,3:55:25,14625,3.1.1,x86_64,linux-gnu,memoise,0.2.1,NZ,644
1/1/2015,3:55:27,47659,3.1.1,x86_64,linux-gnu,whisker,0.3-2,NZ,644
1/1/2015,3:55:30,272148,3.0.3,x86_64,mingw32,devtools,1.6.1,NZ,644
1/1/2015,3:55:10,520570,3.1.1,x86_64,linux-gnu,rjags,14-Mar,US,645
1/1/2015,3:55:13,1450541,3.1.1,x86_64,linux-gnu,runjags,1.2.1-0,US,645
1/1/2015,3:53:28,624752,3.1.1,x86_64,linux-gnu,glmnet,1.9-8,US,130
1/1/2015,3:55:21,525436,3.1.1,x86_64,linux-gnu,ggthemes,2.1.0,CA,646
1/1/2015,3:55:33,710828,NA,NA,NA,tnet,3.0.11,CN,607
1/1/2015,3:55:37,514,NA,NA,NA,toaster,0.2.5,CN,607
1/1/2015,3:55:44,185609,NA,NA,NA,toaster,0.2.5,CN,607
1/1/2015,3:55:47,514,NA,NA,NA,tolerance,1.0.0,CN,607
1/1/2015,3:55:58,248170,NA,NA,NA,tolerance,1.0.0,CN,607
1/1/2015,3:56:00,516,NA,NA,NA,topicmodels,0.2-1,CN,607
1/1/2015,3:55:56,14621,NA,NA,NA,clim.pact,2.2-14,FR,42
1/1/2015,3:55:28,22468,3.1.1,x86_64,linux-gnu,rstudioapi,0.2,NZ,644
1/1/2015,3:55:14,23256,3.1.1,x86_64,linux-gnu,snow,0.3-13,US,221
1/1/2015,3:56:15,1450541,NA,NA,NA,runjags,1.2.1-0,JP,647
1/1/2015,3:56:07,53717,NA,NA,NA,vcd,1.0-9,FR,32
1/1/2015,3:56:10,14621,NA,NA,NA,NCmisc,1.1.3,FR,17
1/1/2015,3:56:11,520570,NA,NA,NA,rjags,14-Mar,JP,648
1/1/2015,3:56:21,507617,3.1.1,x86_64,linux-gnu,rpart.plot,1.5.1,CN,577
1/1/2015,3:56:42,35502,3.1.1,x86_64,linux-gnu,mime,0.2,CN,649
1/1/2015,3:56:54,27200,3.1.1,x86_64,linux-gnu,RColorBrewer,1.1-2,US,650
1/1/2015,3:56:54,879103,3.1.1,x86_64,linux-gnu,zoo,1.7-11,US,650
1/1/2015,3:56:55,161144,3.1.1,x86_64,linux-gnu,Formula,1.1-2,US,650
1/1/2015,3:56:57,2063044,3.1.1,x86_64,linux-gnu,latticeExtra,0.6-26,US,650
1/1/2015,3:56:57,69768,3.1.2,i386,mingw32,acepack,1.3-3.3,US,650
1/1/2015,3:56:58,498944,3.0.2,x86_64,linux-gnu,sandwich,2.3-2,US,650
1/1/2015,3:56:59,1567927,3.0.2,x86_64,linux-gnu,Hmisc,3.14-6,US,650
1/1/2015,3:56:59,542551,3.1.2,i386,mingw32,e1071,1.6-4,US,650
